1919,@@4569413,poor families,package,"ISLAMABAD: The government on Friday launched a four-year literacy program under which more than three million children from poor families, especially girls, will receive free education.",0
1920,@@7442301,vulnerable,New Zealand,"team of scientists from New Zealand, the United States, Italy and Germany has determined that Antarctica's large land-based ice sheets may be more vulnerable than previously thought to rising global temperatures. More>> <h> ALSO:",0
1921,@@70058034,disabled,us,"Since returning from the disabled list on Aug. 10, Correa has a .480 OPS. He has been usurped as the cleanup hitter by Yuli Gurriel and Tyler White. On the surface, there has been little defensive drop as his offense fades, though Correa has questioned the idea.",0
1922,@@20825894,hopeless,package,"The Global Gender Gap Report 2016 has ranked Pakistan 143rd out of 144 countries. This really shows the failure of feminists who cannot break the historical chains of women's enslavement and establish favorable political, educational, economic and health conditions.",4
1923,@@17687798,immigrant,gh,Ghanaians will remember that President Donald Trump promised during the US election campaign that he would expel 11 million illegal immigrants in the United States.,0
1924,@@25363172,vulnerable,gh,"The most vulnerable in our society barely survive on the minimum wages they earn weekly. People who earn minimum wage often have jobs that are time-consuming and leave little to no room for other ways to earn extra money. Minimum wage earners also suffer huge losses, as their earnings leave little or no room to save and invest fiscally in their education or the general improvement of their lives. This is quite unfortunate as it creates an even greater class divide in our country. Minimum wage earners are left in a place where it is practically impossible to escape from the clutches of poverty and, consequently, from social mobility.",1
1925,@@25805785,In need,me,"He argued that the priority should be on projects that are people-centered, where people really need it, such as basic infrastructure.",0
1926,@@19131281,women,what,"She said that Tanzania has obligations under the Maputo Protocol which ensures that women are protected against discrimination , since it ratified it in March 2007 .",0
1927,@@10097582,immigrant,lk,"The magazine's latest cartoon is about that Syrian refugee - a baby who drowned - as an adult committing a sexual assault in Germany. The cartoon shows Aylan's body along with a caption suggesting that he would have become a ""toilet in Germany"". It follows the revelation that migrant gangs carried out organized sexual assaults in Cologne on New Year's Eve.",0
1928,@@7454566,immigrant,on,Zuckerberg says he learned from Germany about defending migrants,0
1929,@@8647946,vulnerable,is,"""There are approximately 2,000 highly vulnerable refugees and asylum seekers on Manus Island and Nauru and, despite the efforts of the Papua New Guinea and Nauru governments, arrangements in both countries have proven completely unsustainable.""",0
1930,@@25031956,vulnerable,namely,"Why does Mercedes have to go after Ricciardo? Four of the top six Formula 1 drivers are technically up for grabs for 2019, but in reality there is only one vulnerable driver and a clear candidate to replace him, our technical adviser argues as he answers more questions.1528156800F1",0
1931,@@22617377,Homeless,sg,"""I keep ending up homeless because I have a mental illness that has plagued me my whole life. So I've had a hard time keeping a job.""",0
1932,@@23072427,Homeless,lk,"""The people who live in these areas should take back their homeland. They raised the issue that the historic Wilpattu Forest Reserve is being destroyed by these homeless people.""",0
1933,@@1494523,Homeless,lk,"At the time, the handful of bhikkhunis were not only illiterate but also homeless and hungry, says Bhikkhuni Lekshe. ""They needed help.""",4
1934,@@30088907,immigrant,on,"Two powerful Democratic senators have urged the Trump administration not to go ahead with its decision to revoke authorization for immigrants on H-4 visas, most of whom are Indian Americans, because doing so would affect an estimated 100,000 women.",0
1935,@@1600880,disabled,namely,"Surprisingly, we were unable to find a specific disabled bay and noted that there were no coated bays.",0
1936,@@25668819,immigrant,what,"Sixteen of the 23 players on the France team come from families that recently immigrated to the country, most of them from Africa. Seven players are Muslim. A testimony of how immigrants enrich the culture of a country. – Sabrina Siddiqui (@SabrinaSiddiqui) July 15, 2018",0
1937,@@1351303,disabled,lk,"Furthermore, this writer took the initiative to compile a simple checklist as a guide and sent it out to those involved in the sincere belief that it will help them to quickly identify in advance, through a very simple self-audit, any potential physical barriers. for everyone's access at all polling stations and would subsequently allow them to easily remove most of them, in the interest of free and fair elections for people with disabilities.",1
1938,@@24974137,immigrant,ng,"Immigration is the nightmare of Conte's interior minister, Salvini, the 45-year-old leader of the anti-immigrant and anti-Islam League, who announced on Friday that he would visit Sicily to see the situation for himself in one of the main landings. . points for refugees fleeing war, persecution and famine in North Africa and the Middle East.",0
1939,@@20751106,women,me,"The group, he said, plans to launch new collections of shoes, bags, leatherwear, women's accessories and eyewear this year under the ""Infinence"" brand.",0
1940,@@21628673,immigrant,what,"The 64-year-old man of Pakistani origin says sales have plummeted at his California clothing stores in the San Ysidro district of San Diego, which borders Tijuana, Mexico. He blames US President Donald Trump's fiery rhetoric against immigrants, especially Mexicans.",0
1941,@@3203255,disabled,California,"Of course, the user can disable it, but it represents a way to use more modern technology together with a more modern form of communication tool.",0
1942,@@18222555,Homeless,whoa,"Colleen Aldborough , a mother , was not only queuing but also assigning numbered seats to the parents in the queue . Some parents had been in line since 5 a.m. yesterday, either alone or hiring unemployed and sometimes homeless people to do the work.",0
1943,@@24864173,women,on,"The assumption is a harmful stereotype that girls and women cannot make informed decisions about the people they idolize, and is also completely unnecessary as it is her fan base that constantly promotes the depth of her work and ideas. . It's also an incredibly sexist argument, often used against women to invalidate their valid concerns.",0
1944,@@24212114,women,sg,"The communications consultancy, which will cast its ballot for the first time, said it has yet to decide how it will vote but wants a government that cares about environmental issues, women's rights and reliable public services.",0
1945,@@3573003,immigrant,us,CORNISH: Can you talk about what's going on there and how those immigrants would fit on the spectrum?,0
1946,@@16397933,hopeless,sg,"Filipino crew member Glenn Alindajao, 31, told a news conference: ""We were almost desperate, but I'm thankful we were able to get home safely.""",0
1947,@@10080010,Homeless,tz,"Recently, more than 400 families were left homeless in the Mtwara region after heavy rains and gusty winds swept the roofs off their houses. Government buildings, schools and more than 6,000 cashew trees are among the properties destroyed by the rains that lashed the region for four days.",0
1948,@@15370913,immigrant,California,"Before the election, Legault distanced himself from Trump, but now that Trump has won, he says he is an inspiration, Couillard said. The two have something in common. Both want to deport immigrants.",0
1949,@@7402960,women,namely,"As the prosecutor, Beth Silverman, showed photo after photo of the 10 victims in a room full of people, the relatives of the dead girls wept. Some covered their faces, others left.",0
1950,@@8233354,immigrant,me,"Ramos, who lives in Miami, considers himself an immigrant despite having acquired US citizenship.",0
1951,@@15677351,refugee,me,"Many of them sought refuge in Malaysia only to be treated as outcasts to be flogged, imprisoned, deported, trafficked or abused. Why was it not considered to allow thousands of these refugees to work as they do now for the Rohingya? Did the fact that they were not Muslim disqualify them from compassionate treatment?",4
1952,@@7293305,Homeless,us,"ALBUQUERQUE, New Mexico. (AP) - The latest on recent developments stemming from legal motions filed before the trial of two Albuquerque police officers charged with second-degree murder in the shooting death of a homeless man while on duty (all local times):",0
1953,@@9740941,Homeless,ng,"Galioto was detained for questioning over the weekend with seven fellow homeless people from the area, but was initially released, before being arrested after being implicated by the rest of the group.",0
1954,@@2117784,immigrant,hk,This must probably be the biggest hurdle for new immigrants.,3
1955,@@9390964,refugee,gh,Review refugee law,0
1956,@@4791960,poor families,namely,"“Due to the recession, many economically vulnerable families no longer fit the traditional profile of poor families,” he said.",0
1957,@@3292633,immigrant,UK,"On Thursday, 11 Democratic members of Congress, including Lucille Roybal-Allard of California and Luis Guti? rrez from Illinois joined in calling for an end to immigration family detention. They recently gained influential endorsement from Hillary Clinton, the leading contender for the 2016 Democratic presidential nomination, who said she was ""very concerned"" about detention centers for vulnerable people and children.",0
1958,@@24307524,Homeless,what,"According to the Kenya Red Cross, three people died as a result of the flooding in Meru, Laikipia and Nyeri counties, while some 160 families in Nyeri and Kirinyaga counties were left homeless after floods swept away their homes.",0
1959,@@4635194,vulnerable,jm,"However, the defense remains vulnerable to set pieces, with defender Adrian Mariappa almost giving the visitors an upset lead.",0
1960,@@1810620,vulnerable,tz,"He said the draft outlined the main strategies to combat the problem, including the identification of vulnerable and street children in different local councils across the country.",0
1961,@@15564084,hopeless,New Zealand,"American hegemony in the industry is history, they simply allowed and even encouraged their prosperity to be exported to low wage economies, causing unemployed local people to live in poverty, unable to pay the electricity bill and protected from depression and hopelessness sniffing, snorting. , smoke or inject opiates .",4
1962,@@4527617,In need,jm,"The AJA is a non-profit organization dedicated to helping Jamaicans and others in need and bringing the island's culture to Atlanta. It is one of the oldest and most active Jamaican organizations in Atlanta and is recognized for its work in Atlanta and Jamaica. The role of president is demanding and requires creative thinking to execute, but Ritchie feels rewarded for the help they can provide.",0
1963,@@26046642,In need,hk,"Causeway Bay? ? ? The new Japanese grill restaurant is small, private, and needs more fun to excite guests.",0
1964,@@22061199,refugee,me,Hospitals fill as Rohingya refugees shiver through winter,3
1965,@@7287830,refugee,California,"While the Liberals say they remain committed to bringing in 25,000 government-assisted refugees by the end of this year, they have not actually set a firm number for how many privately sponsored refugees they will accept.",0
1966,@@1933474,poor families,tz,TASAF launches project to help poor families,0
1967,@@22170143,disabled,sg,"Mr. Toh Chin Aik said that the changes have helped him with his daily commute. Mr. Toh, who works at the Enabling Village, is visually impaired.",0
1968,@@2894083,disabled,whoa,"Special needs housing is state-subsidized housing for the most vulnerable groups in society, such as orphans, disabled people, victims of domestic abuse, the homeless, and the elderly.",0
1969,@@21306356,immigrant,on,"WASHINGTON/NEW DELHI: The Trump administration has made it harder to renew non-immigrant visas like H-1Bs and L1s, popular with Indian IT professionals, with a new directive that says the burden of proof is on the applicant, even when an extension is requested. Wanted .",0
1970,@@24549038,poor families,hk,"senior health official said today the government could consider subsidies to help poor families afford healthy food, or levy taxes on unhealthy products, if other efforts fail to encourage better eating habits among Hong Kong residents.",1
1971,@@1475125,hopeless,sg,"One also needs to approach the job search with confidence or else we will give up after a while feeling hopeless and negative. Our body language is also very revealing and when we go into an interview feeling down, the interviewer will pick up on it right away.",0
1972,@@4914345,immigrant,sg,"Greece has been a key entry point for irregular migrants as the European Union grapples with its worst migration crisis since World War II. On Tuesday, the bloc released proposals aimed at stemming the influx.",0
1973,@@9446368,In need,California,"The city's first street shop for those in need generated a huge response, both from those in need and from local donors.",1
1974,@@15635494,vulnerable,bd,"One or two of the students who were there Monday afternoon told me they weren't seeing that. Part of what makes his angst that much greater is that there seem to be so many students walking around as if everything is business as usual, and it's certainly not for them. As long as people recognize that they have to go a little bit extra to reach people who feel very worried and very vulnerable.",0
1975,@@15833539,In need,jm,"""Brixton Music Group recognizes that the season is about bringing people together and giving back to those in need, both of which are achieved through music,"" said Jamar 'Ratigan' Kelly, Executive Producer of BMG, who hails from the Brixton community. Braeton.",3
1976,@@23550754,vulnerable,ng,"“The American people, as we have always been, are there to partner with African countries to ensure that their most vulnerable populations receive vital assistance.",4
1977,@@24071844,In need,ng,"According to Okogie; ""We are delighted to announce to farmers that the Edo Fertilizer Plant in Auchi is not only operational, but its warehouse is full of ready-to-sell fertilizer. Therefore, we are calling on farmers who need fertilizer to to the plant in Auchi to shop"".",0
1978,@@8357624,women,New Zealand,"Presented at this year's festival as part of Marni's Ballhaus installation, these pieces of furniture were made through a social project of Colombian women. The limited edition furniture range is inspired by cumbia, a traditional Colombian couple dance. The colorful double rocking chair is made of wood, metal and hand-woven PVC cord.",0
1979,@@23193233,immigrant,what,second US judge on Tuesday blocked President Donald Trump's decision to end a program that protects immigrants brought to the United States illegally as children from deportation.,0
1980,@@17560536,vulnerable,jm,"In his remarks at the launch, Health Minister Dr Christopher Tufton said the initiative, which is aimed at the poor and vulnerable, aims to promote good oral hygiene habits among children.",0
1981,@@16081611,In need,New Zealand,Cricket: New Zealand needs dynamism,0
1982,@@24821835,immigrant,ng,"AS African immigrants work tirelessly to pass on their culture to their children in the diaspora, they recognize the existence of a significant clash between their culture of origin and the new one. The seemingly significant difference seems to frustrate many at times. In any case, American culture and the law, favorable to women as many may... <h> Columnists",0
1983,@@16168890,immigrant,jm,"WASHINGTON , DC , USA ( CMC ) -- Cities for Action , a coalition of more than 100 mayors and county executives from across the United States , is calling on outgoing President Barack Obama to commit to greater protections for Caribbean immigrants and other immigrants in their communities before leaving office.",0
1984,@@8396983,In need,UK,"Dr Nitschke said: ""Police need to realize that in the UK, suicide is not a crime, and mental health authorities need to recognize that not everyone seeking to end their life needs psychiatric intervention."" .",0
1985,@@70018407,disabled,New Zealand,A man who approached a community Facebook page to help his disabled brother find work said he couldn't be more grateful for the positive response they received.,0
1986,@@4611500,women,jm,"In her letter, she also says that she wants to get pregnant. It should be noted that women can develop ovarian cysts at any time from childhood to menopause and most ovarian cysts do not cause any symptoms. In some cases, however, they become so large that they twist the ovaries.",0
1987,@@1831109,poor families,gh,"find it ironic to believe that in a country as developed as the UK child benefits are offered to all children, as well as free education, school trips. Ghana, on the other hand, is an underdeveloped country that does not have a child benefit system for its children, or housing allowance and I write that some children to date are being educated under trees in this 21st century Ghana. For example , the child benefit was introduced in Great Britain in 1798 and then discontinued but reintroduced in 1909 . How could our system help poor families help with the economy of Ghana? What is stopping Ghana from tackling poverty within families and emulating these forward thinking attributes of the British to eradicate child poverty? This approach makes a difference and gives children and families a better chance in life.",2
1988,@@19439630,Homeless,New Zealand,"The organization is ready to distribute roughly the same number of food parcels as last year, not because the need has remained the same, but because staff simply cannot assess any additional clients...the Mission is now the sole provider of Auckland Central Outreach Services. daily support for homeless people. More>>",0
1989,@@17196640,poor families,package,"Last week, in the city of Rahimyar Khan, several poor families, including children as young as two, were arrested despite having proof of registration cards allowing them to reside legally in Pakistan.",0
1990,@@4577684,women,bd,"On January 25, when Member of Parliament (MP) SK Abu Baker from the ruling Narail-2 party arrived in Narail across the Kalna ferry ghat, several hundred villagers, including women, besieged his jeep, protesting the theft of trees. The villagers chanted slogans demanding the punishment of Alauddin Munshi and his accomplices who felled the trees.",0
1991,@@9281080,poor families,New Zealand,"Spana chief executive Jeremy Hulme said working animals were critical in providing a means of income for millions of poor families: ""But, this vast global workforce is largely unknown and ignored.""",0
1992,@@21554615,vulnerable,tz,"World Vision Tanzania Country Director Tim Andrews said that across 13 regions of Tanzania, World Vision's goal for 2020 is to contribute to a measurable improvement in the sustained well-being of children, especially the most vulnerable.",0
1993,@@2267897,poor families,on,"Citing information obtained under the RTI laws, the PIL has asserted that many well-off families have found a place on the BPL list, while many poor families are excluded. While widows with non-male members earning money don't make the list, there is a place for families who own four-wheelers.",0
1994,@@10040395,immigrant,tz,“We know that there are still undocumented immigrants and it is not easy for immigration officials to identify them without the support of the general public.,0
1995,@@22907327,poor families,New Zealand,"Medicaid is a federal-state partnership originally intended for poor families and people with severe disabilities. Over the years, it has grown to be the largest government health insurance program, now covering 1 in 5 Americans.",0
1996,@@8165266,Homeless,on,"homeless 17-year-old has been arrested and will be charged with murder in the slaying of a University of Texas dance student whose body was recovered in the heart of the bustling campus, rattling one of the best-known schools in the country.",0
1997,@@20050718,In need,gh,The Ivorian now needs games and should go into Mauricio Pochettino's side while Kieran Trippier is injured.,0
1998,@@30097914,vulnerable,gh,"The objective of the campaign was to raise awareness about the HIV epidemic in children and the need to prioritize children and mothers, to ensure that the successes achieved in reducing infections are extended to the vulnerable group.",0
1999,@@22549718,women,hk,"Toback, who received an Oscar nomination for writing ""Bugsy,"" has been accused of sexual misconduct by dozens of women. Many of the women said that Toback had promised them stardom and that their encounters would end with sexual questions and Toback masturbating in front of them or pretending to have sex with them.",0
2000,@@25796035,poor families,lk,"It is encouraging to see that poor families across India now realize that the best thing they can do for their children is to provide them with a quality education, equipping them to improve their life prospects. Parents keep track of their children's progress in schools as best they can, given their impoverished conditions and struggle to make ends meet today.",3
2001,@@14012804,poor families,tz,It is remiss not to mention here that not all child scavengers come from poor families. Children from wealthy families use dumpsters as playgrounds.,2
2002,@@26286988,disabled,sg,He announced the creation of a working group led by the Ministry of Labor to investigate how the employment figures for the disabled have increased and urged regional authorities to carry out similar investigations.,0
2003,@@10041475,vulnerable,bd,"Apart from the Rajuk city development authority - one of whose functions is to approve construction plans - which is a wing of the Ministry of Public Works, other government agencies such as the city corporation and the Fire Service and Civil Defense also They have their own estimates. on the number of vulnerable buildings.",0
2004,@@20500268,immigrant,package,"WASHINGTON (AP) — The U.S. Supreme Court upheld the Trump administration's strict refugee ban on Monday, at least temporarily dashing the hopes of some 24,000 already approved immigrants.",0
2005,@@10129921,Homeless,gh,"Kelly Thomas, a 37-year-old homeless man with schizophrenia, died five days after he was beaten and electrocuted with a stun gun by police officers. A surveillance camera recorded footage of the murder, and the video sparked national outrage and street protests in Fullerton.",0
2006,@@1850860,immigrant,tz,"In the second phase of the operation, Karagwe district, one of the areas with the highest number of illegal immigrants, has announced that it will work vigilantly to track down and detain foreigners.",0
2007,@@1733032,disabled,California,"Latimer called out 12-year-old Tracy's carbon monoxide poisoning on her farm near Wilkie, Sask. merciful killing -- a term roundly rejected by disability advocacy groups .",0
2008,@@17432595,In need,lk,"In Sri Lanka, there is a tradition of parliamentarians giving up their seats to seek the highest office of the PCs. That happens mainly when their parties are in opposition and they need formidable candidates to challenge the ruling party that practically enjoys a comparative advantage because it has access to the state machinery to be used in the electoral campaign in one way or another, according to the electoral system.",0
2009,@@22789690,refugee,bd,"According to the International Organization for Migration, some 655,000 Rohingya entered Bangladesh fleeing violence that broke out in Myanmar on August 25, 2017, bringing the total number of refugees to at least 868,000.",0
2010,@@9506461,Homeless,package,Thousands of California college students homeless and hungry,0
2011,@@4903884,refugee,on,"Prolific graffiti artist Banksy has once again weighed in on the refugee crisis facing Europe, this time with a mural featuring Steve Jobs.",0
2012,@@16092193,hopeless,on,"History tells us that many good programs began when an individual looked at a familiar landscape in a new way. These creative and passionate people saw possibilities where others saw only hopelessness, and envisioned a way forward when others saw nothing. What they did was simply change the fundamental approach to solving problems.",0
2013,@@2785803,hopeless,namely,"“Some companies are here because they have very strong local ties, they are strongly embedded, they are less likely to move,” he said. ""But there are some companies here that are not very entrenched. They depend on a qualified supply of people who speak foreign languages, which we have no hope of.""",1
2014,@@1196057,hopeless,New Zealand,"When Feinsod left on a bus in the middle of the night, he had been accused of being a useless coach and exaggerating his resume.",0
2015,@@14112010,In need,package,"That has left the financial system flush with cash and low interest rates for borrowers, but hasn't pushed money into areas of the economy that need it most, raising concerns about a ""liquidity trap.""",0
2016,@@24752618,hopeless,sg,"In cases of abuse, the victim is made to feel hopeless and helpless, thus having to depend on the abuser. He is taught that any refusal will lead to pain, which is a form of control. Mr. Daniel Koh, psychologist with 18 years of experience",0
2017,@@19445577,vulnerable,hk,Be part of a broader movement to protect the human rights of vulnerable people and advocate for more effective responses from governments and other regulatory agencies.,0
2018,@@19126464,women,package,It soon became a refuge for destitute and desperate women who had lost their husbands.,0
2019,@@2060836,women,ph,"I soon found an example: gender discrimination. Once upon a time, Eden, women couldn't vote. Confined at home, they had no economic power, which meant they had no voting rights. Not until 1937.",0
2020,@@26062961,In need,lk,""" When I started , there were hardly any women in business . Today we have leading women in fields in government and business who are doing very well . I also know that WCIC is helping women in need build their lives now . starting businesses I wish them well and thank WCIC for the awards,"" said Ms. Pestonjee.",4
2021,@@22842931,immigrant,ng,"Just under two weeks ago, the president of the US, the so-called land of the free and immigrants, upped the ante with a sweeping statement that exposed their ignorance and intolerance. It is certainly not what was said - I refuse to repeat it - because similar comments are made every day by people you would think would know better by virtue of their education, but who said it and where it was said.",0
2022,@@17224236,hopeless,what,"It all seems pretty desperate. However, the whole objective of the Lenten campaign is to call citizens to participate in public affairs. Citizens need to rediscover their power and ability to set the agenda. They are not mere bystanders or helpless victims, but parents and citizens who must raise their voices, calm the campaigns and tame the hatemonger. The majority should not be intimidated by a handful of treacherous politicians. Good civic education always empowers the weak and disturbs the powerful.",0
2023,@@19260811,refugee,gh,"The women denounce that UNHCR is not doing its job of ""following the proper protocols to assist them as refugees.""",0
2024,@@16636256,refugee,us,"White House spokesman Sean Spicer responded Sunday to criticism of the temporary refugee ban, saying President Trump ""will not apologize for putting the safety of this country first.""",0
2025,@@576763,hopeless,namely,"When Jay Z transformed from rapper to agony aunt for hopeless romantics at the O2 Arena with the introduction of 99 Problems, I saw an overexcited gambler throw a pint 40 yards.",0
2026,@@25135764,Homeless,UK,"When that marriage broke down, he was left homeless and a stranger helped him up, which he says explains why he was so motivated to act after the Grenfell fire.",0
2027,@@3528718,Homeless,lk,"He did not explain how free trade in cement did not benefit consumers. Free trade in cement allows the poorest and most homeless Sri Lankans to build houses at the same cost as the rest of the world, and prevents domestic producers from exploiting them with the protection of import duties. Cement is currently one of the few sectors of the national industry that does not exploit the poor.",0
2028,@@14370211,In need,whoa,"""This is the first advisory in a long time, given that we have had very little significant rainfall in the last month, but our agencies are well versed in disaster risk management and will be available to assist any member of the public in need,"" says Mayoral Safety and Security Committee member Councilman JP Smith.",0
2029,@@20450181,women,ng,"Until recently, the Nigerian Basketball Federation was in crisis. It had two faction presidents, Tijani Umar and Musa Ahmadu-Kida, who claimed the right to lead the NBBF and the situation is seriously affecting the growth and development of the sport in the country. However, the head coach of the Nigerian women's team, D'Tigress, Sam Vincent, against all odds, led his team to win the 2017 AfroBasket in Mali, which Nigeria last won at home in 2005, writes Kunle Adewale. .",0
2030,@@406473,immigrant,whoa,"The panelists expect the bureaucratic burden to increase in the future. The beginning of 2013 was marked by a fierce debate over the Business License Bill. Government officials justified the bill in question on the grounds that it would combat competition from illegal immigrants and the trade in counterfeit products, even though such practices are crimes under existing laws.",0
2031,@@14171657,immigrant,bd,"Khanam was a retired school teacher and migrant from Bangladesh, police say she suffered a stab wound to the torso. She was rushed to Jamaica Hospital, where she was pronounced dead.",0
2032,@@40039996,women,lk,"There is very little knowledge in the civil sectors on issues related to the intense training, discipline and norms that are promoted and instilled in the service to men and women.",0
2033,@@2242810,disabled,namely,"convicted fraudster who defrauded more than ? 35,000 of a man with intellectual disabilities by falsifying a series of official documents will be sentenced in May.",0
2034,@@9091286,vulnerable,sg,"Americans are used to the idea that other countries may be vulnerable to such moves but, while figures like demagogic radio host Father Charles Coughlin enjoyed a large following in the 1930s, no major party has ever nominated anyone. like Trump.",0
2035,@@22030468,refugee,ph,"Higher education must be a priority for all people. But, refugees and asylum seekers have a special need for higher education. A large number of the younger generation have lost their basic rights such as an education, a home and a job due to the eruption of violence in their countries.",0
2036,@@2101345,Homeless,ph,"Under the modified TMC, meanwhile, are itinerant and homeless families and indigenous peoples.",0
2037,@@7925410,immigrant,ph,"Pope Francis spoke out on Sunday against the ""rejection"" of immigrants and refugees during his Easter message as Europe grapples with its biggest migration crisis since World War II.",0
2038,@@4710668,poor families,bd,"""The industry employs four million workers, 90 percent of whom are women from poor families...their employment has been instrumental in empowering women and keeping our society liberal and progressive,"" she added.",0
2039,@@7931579,immigrant,lk,Illegal immigrants to be returned to their place of origin or wherever they came from. They have no place in Sri Lanka.,0
2040,@@8748802,hopeless,gh,"similar march last month was canceled by the Regional Security Council citing the president's presence in the region. <h> The group said in a statement that the march is to ""change the cloud of hopelessness that envelops the country and preach the message of hope for a better day after John Mahama is ousted from government.""",1
2041,@@14462964,immigrant,sg,"Estimates of the number of Roma in France differ depending on the definition. A 2014 report by an alliance of 12 countries working to promote Roma inclusion said there were 500,000 Roma in France, including travelers and immigrant Roma.",0
2042,@@16616484,vulnerable,namely,"Often after a divorce, newly released partners can embark on a new relationship very quickly. Friends and family are concerned that the new partner is ""troublesome"" and ""inappropriate."" They often see the new partner taking advantage of someone who is vulnerable. The newly separated person wants to move on and reinforce their original resolve and independence.",0
2043,@@19940290,vulnerable,jm,"St Mary's Police have raised more than $100,000 and provided meals to some of the most vulnerable people in the parish, thanks to a pioneering two-headed culinary initiative launched last month.",1
2044,@@19288494,immigrant,sg,"The Government has to carefully consider the merits of each property to be preserved or conserved. Currently, 72 buildings and structures are listed as national monuments, some of which were private residences. And we have preserved more than 7,000 buildings. Many of these predate our independence and date back to our colonial and immigrant era, such as Admiralty House, Tan Yeok Nee House, and Sun Yat Sen Nanyang Memorial Hall.",0
2045,@@19388430,vulnerable,sg,Volunteers paint and order houses of vulnerable elderly people,0
2046,@@25169238,Homeless,lk,"San Francisco is currently facing a difficult time with rampant homelessness, littered streets that have been compared to housing estates, slums of the world, and property price inflation that is driving many working families out of the city. .",0
2047,@@7948183,hopeless,jm,"My concern is that the authorities and that includes the Opposition are not doing anything about it. The police are hopelessly out of step with reality and even Operation Tidal Wave, probably conceived in a basin, seems to have drowned in its infancy.",0
2048,@@16223863,refugee,UK,"Rohingya refugee Mohammed Shohayet, a 16-month-old boy, had been trying to leave his home in Rakhine state with his family and head to Bangladesh.",0
2049,@@21453467,hopeless,gh,"In addition , any attempt by the Government to sanction "" Onipa Nua "" will only bring bad consequences to the party , create discouragement and despair among party members , actually drive away party members and also deter any floating voter or party member . opposition to joining NPP, because what soldier will want to go to war under a Captain who cares less about the welfare of his soldiers first?",0
2050,@@19953169,vulnerable,whoa,"The question is what should be done about it, including ensuring that the police do not withdraw complaints of gender-based violence as the law allows them to continue to investigate independently. On Friday, Mbalula and Acting National Police Commissioner Lt. Gen. Lesetja Mothiba will launch what is called the ""indaba action on gender-based violence and protection of vulnerable groups"" at the Eldorado Police Station in Gauteng. .",0
2051,@@1501645,Homeless,is,Western Australia's most notorious sex offender may spend the rest of his life behind bars after repeatedly raping a homeless man.,0
2052,@@21034370,poor families,bd,"""We need ways to make healthy, nutritious foods more available at home and at school, especially to poor families and communities, and regulations and taxes to protect children from unhealthy foods.""",0
2053,@@16000035,Homeless,namely,"The Phone Booth and Minority Report actor is a patron of the Irish Homeless Street Leagues - in his own words ""they offer an opportunity for those who live without a roof over their head, or a warm bed to sleep in, to feel like they are part of a community, that they are included and empowered in their lives”, so their views on the issue of homelessness are as valid as those of any expert or politician.",4
2054,@@3628031,vulnerable,lk,"Being 2015 the year for a new legally binding agreement on climate change , and also the year to decide on sustainable development goals for global development that does not leave the vulnerable and marginalized behind , understanding the concepts relevant to this discussion and the impacts Slow-onset events such as floods, droughts and sea level rise play a key role in developing policies to address these issues.",0
2055,@@9594929,immigrant,hk,"The country itself has a vibrant, multicultural population and a strong economy backed by a world-class education system and universal health care. New immigrants are welcome and people understand that immigrants built their country 'from sea to shining sea'!",0
2056,@@14656837,disabled,bd,"More than 60 million retirees, disabled workers, spouses and children depend on monthly Social Security benefits. That's nearly one in five Americans. Trustees who oversee Social Security say the program has enough money to pay full benefits through 2034. But at that point, Social Security will only collect enough taxes to pay 79% of benefits. Unless Congress acts, millions of people on fixed incomes will get an automatic 21% cut in benefits, The Associated Press reports.",0
2057,@@18854522,Homeless,namely,"Edel House is run by Good Shepherd Cork which is a registered charity working with women and children who are homeless or at risk of becoming homeless. Provides continuous care, from emergency housing to long-term assisted living, support and advocacy, and education and development.",1
2058,@@24082885,immigrant,ph,"""I worked for three years in a nursing home,"" he said. From then on, Villa found herself moving from job to job as an illegal immigrant.",0
2059,@@10389576,poor families,me,"The Rancangan Makanan Tambahan (Supplementary Feeding Scheme) or RMT, which provides schoolchildren from poor families with one healthy meal a day, will be shortened to 170 days from 190 last year.",0
2060,@@2556903,Homeless,whoa,"Blackheath residents say that if they knew the land could be used for housing, they would have wanted their own homeless and backyard dwellers to have the opportunity to live on the land.",1
2061,@@20271025,In need,California,"“They desperately need personal care items, so personal care items are important because the people sheltering in these centers don't have basic necessities,” explains Whitaker.",1
2062,@@21090658,disabled,package,"To expand the academic network, three new departments were created, related to the subjects of politics and international relations, psychology and translation of study material. A number of measures were also taken to serve the marginalized sectors of society. Currently, the University provides free education to prisoners, disabled people, girl dropouts and transgender groups. Accessibility centers have been installed in its 44 regional offices for students with visual impairments, it added.",0
2063,@@1953016,vulnerable,tz,The Economic Insight: Africa Q4 2015 report from the Institute of Chartered Accountants in England and Wales says that Tanzania is among the five most vulnerable economies in Africa due to a current account deficit of 9.3% and a vulnerability score of just under 250 .,0
2064,@@8300860,poor families,what,"The Vaccination and Immunization Division of the Ministry of Health is licensed to help patients access immunization services and provide effective and potent vaccines. However, because these vaccines are not readily available under a subsidized program in public hospitals, patients must visit private clinics, where a single dose costs between Sh600 and Sh1,000, to access treatment. This is too costly for poor families, especially since a dose of the vaccines must be administered once a year due to the mutating nature of the virus.",0
